"Country","Year","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
"Malawi",2005,"MLW0743_2005",2,45,4,4,3,2,5,4,4,2,1,2,NA,2,1,1,NA,NA,NA,NA,4,1,3,3,2,2
"Malawi",2005,"MLW0744_2005",1,24,2,2,3,3,4,2,2,4,2,2,NA,2,3,1,NA,NA,NA,NA,4,4,1,4,2,2
"Malawi",2005,"MLW0747_2005",2,38,2,4,1,3,NA,NA,NA,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,3,9,NA,9,NA,NA
"Malawi",2005,"MLW0748_2005",2,NA,1,1,4,1,1,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,9,NA,9,NA,NA
"Malawi",2005,"MLW0749_2005",2,34,1,4,2,1,5,1,1,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,3,3,NA,NA
"Malawi",2005,"MLW0756_2005",2,56,2,2,3,3,4,2,4,2,3,2,NA,2,3,1,NA,NA,NA,NA,4,1,4,4,3,3
"Malawi",2005,"MLW0757_2005",2,27,4,4,1,4,1,2,2,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,3,2,3,NA,NA
"Malawi",2005,"MLW0758_2005",2,52,4,4,4,4,3,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Malawi",2005,"MLW0760_2005",2,35,1,1,3,3,3,3,3,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,2,4,1,NA,NA
"Malawi",2005,"MLW0761_2005",1,30,2,2,1,3,4,1,1,1,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW0762_2005",1,25,1,1,4,3,5,3,3,4,2,2,NA,1,3,2,NA,NA,NA,NA,3,9,2,4,3,3
"Malawi",2005,"MLW0763_2005",1,27,1,1,4,2,1,3,3,4,4,4,NA,1,2,1,NA,NA,NA,NA,4,4,2,4,3,3
"Malawi",2005,"MLW0769_2005",1,22,3,2,4,3,1,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,9,4,4,NA,NA
"Malawi",2005,"MLW0772_2005",1,20,1,4,3,1,4,3,1,4,2,NA,NA,9,2,2,NA,NA,NA,NA,4,1,1,4,2,2
"Malawi",2005,"MLW0776_2005",2,44,4,4,3,4,4,2,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,3,3,3,NA,NA
"Malawi",2005,"MLW0780_2005",2,37,NA,1,4,3,1,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,9,NA,9,NA,NA
"Malawi",2005,"MLW0781_2005",2,39,1,1,4,3,5,1,1,4,NA,2,NA,1,2,1,NA,NA,NA,NA,1,1,1,4,2,2
"Malawi",2005,"MLW0782_2005",2,55,1,1,1,1,5,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,4,1,2,2,2,2
"Malawi",2005,"MLW0786_2005",1,29,5,4,4,3,4,4,1,1,2,2,NA,9,2,2,NA,NA,NA,NA,2,4,2,4,2,2
"Malawi",2005,"MLW0788_2005",1,NA,3,4,4,3,1,4,4,4,NA,NA,NA,9,2,2,NA,NA,NA,NA,3,9,1,1,NA,NA
"Malawi",2005,"MLW0792_2005",1,21,3,1,1,3,4,1,4,1,2,2,NA,9,2,2,NA,NA,NA,NA,NA,9,4,4,2,2
"Malawi",2005,"MLW0793_2005",1,23,1,4,3,3,5,2,4,4,2,2,NA,1,1,1,NA,NA,NA,NA,4,4,4,4,2,2
"Malawi",2005,"MLW0794_2005",1,27,2,4,1,4,1,2,1,4,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,4,4,4,2,2
"Malawi",2005,"MLW0795_2005",1,74,3,1,4,3,1,4,4,4,1,1,NA,1,NA,1,NA,NA,NA,NA,1,9,1,4,1,1
"Malawi",2005,"MLW0798_2005",1,53,3,2,3,3,4,3,3,3,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,2,4,NA,NA
"Malawi",2005,"MLW0799_2005",1,22,2,3,4,3,5,4,4,4,4,2,NA,2,4,1,NA,NA,NA,NA,1,3,4,4,2,2
"Malawi",2005,"MLW0816_2005",2,21,2,2,3,3,2,4,4,4,2,2,NA,2,2,1,NA,NA,NA,NA,4,1,2,4,2,2
"Malawi",2005,"MLW0817_2005",2,23,1,4,3,2,2,4,4,4,NA,NA,NA,9,2,1,NA,NA,NA,NA,NA,2,3,3,NA,NA
"Malawi",2005,"MLW0823_2005",2,23,1,1,1,1,1,2,2,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW0825_2005",2,29,1,NA,4,1,1,1,1,4,3,3,NA,9,3,2,NA,NA,NA,NA,NA,2,3,4,3,3
"Malawi",2005,"MLW0828_2005",2,32,NA,4,1,1,5,NA,NA,3,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,9,3,3,NA,NA
"Malawi",2005,"MLW0830_2005",2,57,2,2,4,2,2,4,NA,2,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,9,3,3,NA,NA
"Malawi",2005,"MLW0832_2005",2,51,1,1,4,2,1,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,4,4,NA,NA
"Malawi",2005,"MLW0836_2005",2,31,2,2,4,3,4,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW0837_2005",2,53,1,1,2,3,4,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,3,4,4,NA,NA
"Malawi",2005,"MLW0844_2005",2,26,5,1,1,3,5,1,1,1,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,2,3,NA,NA
"Malawi",2005,"MLW0848_2005",1,18,3,4,3,3,2,1,1,3,3,3,NA,9,2,2,NA,NA,NA,NA,4,4,3,4,NA,NA
"Malawi",2005,"MLW0849_2005",1,25,1,1,1,3,1,1,1,1,2,2,NA,2,NA,1,NA,NA,NA,NA,NA,1,4,4,NA,NA
"Malawi",2005,"MLW0852_2005",2,27,5,1,4,1,5,4,2,4,2,2,NA,2,2,1,NA,NA,NA,NA,2,1,4,4,2,2
"Malawi",2005,"MLW0858_2005",2,26,1,1,4,1,5,4,4,4,1,1,NA,1,1,1,NA,NA,NA,NA,4,3,4,4,1,1
"Malawi",2005,"MLW0859_2005",2,32,1,1,4,3,4,4,4,4,3,3,NA,1,1,1,NA,NA,NA,NA,4,2,1,4,3,3
"Malawi",2005,"MLW0860_2005",2,27,1,1,4,3,4,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,4,9,1,4,2,2
"Malawi",2005,"MLW0861_2005",2,74,1,1,4,4,4,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,2,4,4,NA,NA
"Malawi",2005,"MLW0866_2005",2,27,2,2,3,3,1,2,2,2,2,2,NA,2,2,1,NA,NA,NA,NA,4,2,4,4,2,2
"Malawi",2005,"MLW0867_2005",2,35,1,1,3,3,1,3,4,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,3,4,4,2,2
"Malawi",2005,"MLW0868_2005",2,55,1,1,4,1,1,4,1,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,4,4,NA,NA
"Malawi",2005,"MLW0871_2005",2,67,1,1,4,3,4,3,4,4,1,NA,NA,9,NA,1,NA,NA,NA,NA,1,9,4,4,NA,NA
"Malawi",2005,"MLW0874_2005",2,21,1,1,1,3,1,3,3,2,NA,NA,NA,9,NA,2,NA,NA,NA,NA,3,9,NA,9,NA,NA
"Malawi",2005,"MLW0875_2005",2,28,4,2,4,3,1,2,2,3,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,3,3,2,NA,NA
"Malawi",2005,"MLW0876_2005",2,32,2,1,4,3,1,4,4,4,1,1,NA,1,1,2,NA,NA,NA,NA,1,1,4,4,1,1
"Malawi",2005,"MLW0877_2005",2,29,2,2,4,3,4,4,4,4,3,3,NA,3,3,1,NA,NA,NA,NA,1,9,4,4,3,3
"Malawi",2005,"MLW0878_2005",2,19,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,3,3,NA,NA
"Malawi",2005,"MLW0879_2005",2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Malawi",2005,"MLW0882_2005",2,26,1,1,4,2,1,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,4,4,4,NA,NA
"Malawi",2005,"MLW0884_2005",2,39,1,1,1,2,NA,3,1,4,1,1,NA,1,1,2,NA,NA,NA,NA,NA,2,2,2,1,1
"Malawi",2005,"MLW0885_2005",2,NA,1,1,4,4,1,1,1,4,1,1,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Malawi",2005,"MLW0888_2005",2,62,1,1,1,3,4,4,2,3,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,9,3,3,NA,NA
"Malawi",2005,"MLW0891_2005",2,66,2,2,1,3,5,NA,NA,NA,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,3,3,3,NA,NA
"Malawi",2005,"MLW0892_2005",2,24,1,1,3,3,5,2,1,4,1,2,NA,1,4,1,NA,NA,NA,NA,4,4,2,4,2,2
"Malawi",2005,"MLW0893_2005",2,44,1,1,1,4,NA,2,1,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,9,2,4,NA,NA
"Malawi",2005,"MLW0894_2005",2,28,4,3,1,1,5,4,4,4,2,1,NA,2,2,2,NA,NA,NA,NA,4,1,1,1,3,2
"Malawi",2005,"MLW0896_2005",2,18,1,1,4,3,2,3,3,4,4,4,NA,2,3,1,NA,NA,NA,NA,3,1,4,4,3,3
"Malawi",2005,"MLW0898_2005",2,32,1,1,3,3,4,4,4,4,1,1,NA,9,NA,2,NA,NA,NA,NA,4,9,2,3,NA,NA
"Malawi",2005,"MLW0900_2005",2,38,4,4,4,3,1,NA,4,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,2,4,NA,NA
"Malawi",2005,"MLW0902_2005",2,NA,1,1,4,1,5,1,1,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,9,3,3,NA,NA
"Malawi",2005,"MLW0905_2005",2,42,3,1,1,3,1,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,4,4,4,NA,NA
"Malawi",2005,"MLW0908_2005",2,19,1,1,4,3,5,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,1,3,4,4,2,2
"Malawi",2005,"MLW0909_2005",2,30,1,1,4,1,4,4,2,4,2,2,NA,1,2,1,NA,NA,NA,NA,4,1,1,4,3,3
"Malawi",2005,"MLW0911_2005",2,NA,1,1,NA,9,NA,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,9,NA,9,NA,NA
"Malawi",2005,"MLW0913_2005",2,31,1,1,4,3,4,3,2,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,3,4,1,4,NA,NA
"Malawi",2005,"MLW0914_2005",2,40,5,4,4,3,3,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,4,4,NA,NA
"Malawi",2005,"MLW0920_2005",2,65,1,1,1,3,1,3,3,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,2,3,3,NA,NA
"Malawi",2005,"MLW0921_2005",2,22,1,1,4,3,4,3,3,4,3,3,NA,1,3,1,NA,NA,NA,NA,1,1,4,4,3,3
"Malawi",2005,"MLW0922_2005",2,22,1,1,4,3,5,4,4,4,1,2,NA,2,1,2,NA,NA,NA,NA,4,3,4,4,2,2
"Malawi",2005,"MLW0927_2005",2,32,1,1,3,4,1,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,4,4,4,4,2,2
"Malawi",2005,"MLW0931_2005",2,NA,1,1,2,2,1,4,1,4,4,2,NA,9,NA,2,NA,NA,NA,NA,1,9,1,4,NA,NA
"Malawi",2005,"MLW0932_2005",2,NA,3,1,1,1,1,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW0936_2005",2,70,1,1,1,3,5,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,9,3,3,NA,NA
"Malawi",2005,"MLW0937_2005",2,56,4,4,4,3,1,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,4,4,4,NA,NA
"Malawi",2005,"MLW0938_2005",2,32,1,1,1,1,1,2,1,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,4,4,NA,NA
"Malawi",2005,"MLW0939_2005",2,24,4,4,4,3,NA,NA,NA,4,NA,NA,NA,9,2,2,NA,NA,NA,NA,4,9,3,3,NA,NA
"Malawi",2005,"MLW0940_2005",2,50,1,1,3,1,NA,4,4,4,1,1,NA,1,1,1,NA,NA,NA,NA,4,9,1,4,1,1
"Malawi",2005,"MLW0944_2005",1,18,1,1,4,3,5,4,2,2,3,2,NA,2,3,1,NA,NA,NA,NA,1,3,4,4,3,2
"Malawi",2005,"MLW0947_2005",2,28,2,2,4,1,5,4,4,4,NA,NA,NA,2,3,2,NA,NA,NA,NA,4,4,1,4,NA,3
"Malawi",2005,"MLW0948_2005",2,45,2,2,1,2,NA,4,4,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Malawi",2005,"MLW0951_2005",2,50,2,1,4,1,1,4,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,1,1,3,2,1,1
"Malawi",2005,"MLW0953_2005",2,28,4,5,4,1,1,2,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,1,1,NA,2
"Malawi",2005,"MLW0955_2005",2,40,2,2,2,3,NA,4,4,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,9,NA,9,NA,NA
"Malawi",2005,"MLW0957_2005",2,20,1,1,4,3,5,NA,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,4,1,4,4,2,2
"Malawi",2005,"MLW0958_2005",2,49,2,2,3,1,NA,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,3,4,4,NA,NA
"Malawi",2005,"MLW0960_2005",2,18,1,1,4,4,3,4,4,4,1,1,NA,1,1,2,NA,NA,NA,NA,3,9,4,4,1,1
"Malawi",2005,"MLW0961_2005",2,36,5,5,1,1,5,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,3,4,4,NA,NA
"Malawi",2005,"MLW0962_2005",2,22,2,1,3,3,1,2,3,4,2,2,NA,2,2,2,NA,NA,NA,NA,4,9,4,4,2,2
"Malawi",2005,"MLW0965_2005",2,45,1,1,4,4,3,4,4,4,3,3,NA,3,3,1,NA,NA,NA,NA,4,1,4,4,3,3
"Malawi",2005,"MLW0966_2005",2,75,1,1,4,3,1,4,NA,4,1,3,NA,3,1,2,NA,NA,NA,NA,4,1,1,1,3,3
"Malawi",2005,"MLW0968_2005",2,27,2,2,4,3,4,2,2,3,2,2,NA,2,2,1,NA,NA,NA,NA,4,3,4,4,2,2
"Malawi",2005,"MLW0969_2005",2,29,2,2,2,2,4,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,3,1,4,NA,NA
"Malawi",2005,"MLW0970_2005",2,60,1,1,4,3,1,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,3,1,NA,NA
"Malawi",2005,"MLW0971_2005",2,39,5,1,4,3,1,2,2,2,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,3,4,4,NA,NA
"Malawi",2005,"MLW0972_2005",2,20,4,4,1,3,1,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,3,9,1,1,NA,NA
"Malawi",2005,"MLW0974_2005",2,26,1,1,4,1,1,2,4,2,2,2,NA,2,2,1,NA,NA,NA,NA,3,2,3,3,2,2
"Malawi",2005,"MLW0977_2005",2,58,1,1,1,1,4,4,1,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW0980_2005",2,19,1,1,4,4,5,2,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,2,2,NA,NA
"Malawi",2005,"MLW0981_2005",2,45,2,2,1,3,4,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,3,3,NA,NA
"Malawi",2005,"MLW0984_2005",2,18,1,5,4,3,5,NA,NA,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,9,NA,9,NA,NA
"Malawi",2005,"MLW0985_2005",2,63,1,1,4,4,1,1,1,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW0991_2005",2,18,2,NA,4,1,2,4,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,9,3,3,NA,NA
"Malawi",2005,"MLW0993_2005",2,28,1,1,3,3,5,2,1,4,2,3,NA,3,3,2,NA,NA,NA,NA,4,3,3,1,3,3
"Malawi",2005,"MLW0994_2005",2,19,4,4,1,1,1,1,NA,NA,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,9,1,4,NA,NA
"Malawi",2005,"MLW0995_2005",2,24,1,1,4,3,1,2,1,4,4,1,NA,1,2,1,NA,NA,NA,NA,2,1,1,4,2,2
"Malawi",2005,"MLW0997_2005",2,45,1,1,4,4,3,4,4,4,2,2,NA,1,1,2,NA,NA,NA,NA,2,4,1,4,2,2
"Malawi",2005,"MLW0998_2005",2,NA,NA,5,4,1,NA,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,2,9,NA,9,NA,NA
"Malawi",2005,"MLW0999_2005",2,60,1,1,4,3,4,4,4,4,2,2,NA,1,NA,2,NA,NA,NA,NA,3,9,4,4,3,3
"Malawi",2005,"MLW1000_2005",2,65,1,1,4,3,2,4,4,4,2,2,NA,2,2,1,NA,NA,NA,NA,4,9,1,4,2,2
"Malawi",2005,"MLW1001_2005",2,20,1,1,4,1,1,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,3,3,NA,NA
"Malawi",2005,"MLW1005_2005",2,20,1,1,4,3,1,1,1,1,2,2,NA,2,3,2,NA,NA,NA,NA,4,1,4,4,2,2
"Malawi",2005,"MLW1010_2005",2,39,5,5,3,3,NA,1,4,4,NA,1,NA,9,4,2,NA,NA,NA,NA,2,9,4,4,2,3
"Malawi",2005,"MLW1011_2005",2,20,1,2,4,3,2,4,4,4,1,1,NA,1,1,1,NA,NA,NA,NA,4,4,2,4,2,2
"Malawi",2005,"MLW1013_2005",2,28,1,4,4,3,5,3,3,3,2,2,NA,1,2,2,NA,NA,NA,NA,4,4,2,4,2,2
"Malawi",2005,"MLW1014_2005",2,29,1,2,1,1,1,4,4,4,1,2,NA,2,2,1,NA,NA,NA,NA,3,4,4,4,2,2
"Malawi",2005,"MLW1015_2005",2,66,1,1,1,4,5,4,4,4,3,2,NA,2,3,1,NA,NA,NA,NA,4,4,1,4,3,3
"Malawi",2005,"MLW1020_2005",2,32,1,1,4,3,5,4,1,2,1,2,NA,2,2,2,NA,NA,NA,NA,4,1,4,4,2,2
"Malawi",2005,"MLW1021_2005",2,18,1,3,4,3,1,1,1,4,1,1,NA,4,4,1,NA,NA,NA,NA,4,9,3,3,4,4
"Malawi",2005,"MLW1024_2005",1,30,1,1,1,3,5,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,NA,9,NA,NA
"Malawi",2005,"MLW1025_2005",1,30,1,1,4,1,5,1,1,4,2,2,NA,2,2,1,NA,NA,NA,NA,4,1,4,4,2,2
"Malawi",2005,"MLW1029_2005",1,18,NA,1,1,1,5,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,4,4,NA,NA
"Malawi",2005,"MLW1032_2005",1,23,NA,1,4,1,5,NA,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW1033_2005",1,NA,2,1,1,1,5,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,3,NA,3,NA,NA
"Malawi",2005,"MLW1037_2005",1,20,1,1,4,3,5,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW1039_2005",2,37,4,4,4,3,5,4,4,4,NA,NA,NA,9,3,2,NA,NA,NA,NA,1,3,4,4,3,3
"Malawi",2005,"MLW1045_2005",2,21,1,1,4,1,5,4,4,4,2,2,NA,2,2,1,NA,NA,NA,NA,4,1,4,4,2,2
"Malawi",2005,"MLW1046_2005",2,41,1,1,1,1,5,4,1,4,2,2,NA,2,2,2,NA,NA,NA,NA,3,1,4,2,2,2
"Malawi",2005,"MLW1053_2005",2,18,3,3,4,1,2,2,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,1,9,4,4,2,2
"Malawi",2005,"MLW1054_2005",2,24,1,1,4,3,1,1,1,1,2,2,NA,2,2,1,NA,NA,NA,NA,4,9,2,4,2,2
"Malawi",2005,"MLW1055_2005",2,19,1,1,4,3,5,1,3,4,2,2,NA,2,2,2,NA,NA,NA,NA,1,9,4,4,2,2
"Malawi",2005,"MLW1056_2005",2,32,2,2,4,3,NA,4,4,4,3,2,NA,2,2,1,NA,NA,NA,NA,4,1,4,4,2,2
"Malawi",2005,"MLW1057_2005",1,20,2,2,1,1,5,4,NA,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,4,4,2,NA,NA
"Malawi",2005,"MLW1058_2005",1,25,1,1,4,3,5,1,1,1,2,2,NA,2,2,2,NA,NA,NA,NA,4,1,4,4,2,2
"Malawi",2005,"MLW1059_2005",1,60,1,1,1,3,1,4,4,4,1,1,NA,1,1,1,NA,NA,NA,NA,NA,3,4,4,1,1
"Malawi",2005,"MLW1062_2005",1,30,1,4,4,1,1,1,1,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,4,4,NA,NA
"Malawi",2005,"MLW1065_2005",1,27,1,1,1,2,5,1,1,1,3,3,NA,3,3,2,NA,NA,NA,NA,4,1,3,4,3,3
"Malawi",2005,"MLW1073_2005",2,19,1,1,4,1,1,1,4,4,2,1,NA,1,2,1,NA,NA,NA,NA,4,1,1,4,3,3
"Malawi",2005,"MLW1074_2005",2,23,2,2,4,3,5,2,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,3,4,1,NA,NA
"Malawi",2005,"MLW1083_2005",1,21,1,1,1,1,1,4,1,4,2,2,NA,1,2,1,NA,NA,NA,NA,4,9,2,4,1,2
"Malawi",2005,"MLW1084_2005",1,31,1,1,4,3,1,2,2,4,NA,NA,NA,9,3,2,NA,NA,NA,NA,4,1,1,4,NA,NA
"Malawi",2005,"MLW1085_2005",1,20,1,1,4,3,5,1,1,1,3,3,NA,3,3,2,NA,NA,NA,NA,4,4,4,4,3,3
"Malawi",2005,"MLW1089_2005",1,56,1,1,4,1,5,4,2,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW1090_2005",1,38,2,2,3,3,1,4,1,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,3,3,NA,NA
"Malawi",2005,"MLW1091_2005",1,28,1,1,4,3,1,2,1,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,4,4,4,NA,NA
"Malawi",2005,"MLW1094_2005",1,24,1,1,1,3,5,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,4,1,4,4,1,1
"Malawi",2005,"MLW1098_2005",2,57,1,1,4,3,5,4,4,4,1,2,NA,2,2,1,NA,NA,NA,NA,4,3,4,4,2,2
"Malawi",2005,"MLW1100_2005",2,26,1,1,4,3,5,4,4,4,1,1,NA,1,NA,1,NA,NA,NA,NA,4,2,4,4,2,2
"Malawi",2005,"MLW1101_2005",2,36,2,2,3,3,4,NA,1,3,NA,1,NA,1,2,2,NA,NA,NA,NA,1,1,2,4,NA,NA
"Malawi",2005,"MLW1106_2005",2,23,1,1,4,4,5,NA,3,3,3,2,NA,2,2,1,NA,NA,NA,NA,4,3,4,4,2,2
"Malawi",2005,"MLW1107_2005",2,31,2,2,4,4,5,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,4,4,4,NA,NA
"Malawi",2005,"MLW1108_2005",2,27,5,2,1,3,5,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,1,4,NA,NA
"Malawi",2005,"MLW1109_2005",2,28,1,1,1,3,NA,1,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,3,9,4,4,2,2
"Malawi",2005,"MLW1110_2005",2,29,2,1,3,3,NA,1,4,4,2,2,NA,2,2,1,NA,NA,NA,NA,3,9,3,3,2,2
"Malawi",2005,"MLW1118_2005",2,21,5,5,4,3,1,3,3,3,2,2,NA,3,2,2,NA,NA,NA,NA,4,2,3,4,3,2
"Malawi",2005,"MLW1119_2005",2,41,4,4,4,1,NA,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,2,9,2,2,NA,NA
"Malawi",2005,"MLW1120_2005",2,32,5,5,4,3,4,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,3,4,4,NA,NA
"Malawi",2005,"MLW1121_2005",2,26,1,1,4,1,5,4,4,4,3,3,NA,3,3,1,NA,NA,NA,NA,4,1,4,4,3,3
"Malawi",2005,"MLW1124_2005",2,31,1,2,4,3,1,4,4,4,1,1,NA,1,1,1,NA,NA,NA,NA,4,1,2,4,1,1
"Malawi",2005,"MLW1197_2005",2,19,2,2,4,3,4,4,1,4,1,1,NA,9,NA,1,NA,NA,NA,NA,4,9,4,4,NA,NA
"Malawi",2005,"MLW1198_2005",2,18,2,2,3,2,2,3,3,3,1,1,NA,1,NA,2,NA,NA,NA,NA,NA,9,4,4,NA,NA
"Malawi",2005,"MLW1200_2005",2,53,2,2,3,3,1,NA,2,2,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,9,NA,9,NA,NA
"Malawi",2005,"MLW0510_2005",2,18,1,1,4,1,4,1,2,4,4,1,NA,9,1,2,NA,NA,NA,NA,4,9,3,3,2,2
"Malawi",2005,"MLW0563_2005",2,34,1,1,3,3,1,4,4,4,1,NA,NA,9,NA,1,NA,NA,NA,NA,3,9,NA,4,NA,NA
"Malawi",2005,"MLW1048_2005",2,34,2,2,4,3,5,4,4,4,1,2,NA,2,2,2,NA,NA,NA,NA,4,9,3,4,2,2
"Malawi",2005,"MLW0247_2005",1,51,1,1,4,4,5,2,4,1,NA,NA,NA,9,3,1,NA,NA,NA,NA,4,4,4,4,2,3
"Malawi",2005,"MLW0518_2005",2,58,4,3,4,4,5,4,1,4,1,2,NA,2,2,1,NA,NA,NA,NA,1,9,1,4,2,2
"Malawi",2005,"MLW0681_2005",2,23,NA,1,4,3,1,4,4,4,NA,NA,NA,9,2,2,NA,NA,NA,NA,4,3,4,4,NA,2
"Malawi",2005,"MLW0682_2005",2,34,1,1,NA,3,1,1,1,4,2,1,NA,1,2,1,NA,NA,NA,NA,4,3,1,4,1,2
"Malawi",2005,"MLW0765_2005",1,23,4,4,4,3,1,4,1,1,2,2,NA,2,2,1,NA,NA,NA,NA,1,4,2,4,2,2
